smartworkout_id,smartworkout_zh,smartworkout_en,body_part,equipments,weight_type,laterality,mechanics,tags
82026f2f-2c3a-4a96-81ec-95cab56fd8fc,吊环臂屈伸,Ring Dips,TRICEPS,GYMNASTIC_RINGS,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH|FUNCTIONAL
8213817c-7777-4373-bbf6-654fac9db202,哑铃直腿硬拉,Dumbbell Straight Leg Deadlift,LEGS,DUMBBELL,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|MOBILITY|BALANCE
8266ca36-8fae-4fa4-bebb-8c38a0301ac6,站姿宽握杠铃弯举,Wide Grip Standing Barbell Curl,BICEPS,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
829f1936-4f5c-489f-a084-39bcba74332e,负重哥萨克深蹲,Weighted Cossack Squat,LEGS,DUMBBELL,WEIGHTED,UNILATERAL,COMPOUND,STRENGTH|MOBILITY|BALANCE|FUNCTIONAL
82a44bb7-594b-4b02-a196-2b05fce65bf4,哑铃拖拉弯举,Dumbbell Drag Curl,BICEPS,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PULL
833d7f7c-e6ab-4796-97c7-17ebb035d33d,下斜卧推,Decline Chest Press,CHEST,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
835d99fc-dcdb-38f2-ca92-48e87ba6f5b1,啞鈴二頭彎舉,Dumbbell Biceps Curl,BICEPS,DUMBBELL,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PULL
83d39870-dd41-c0dc-5115-5067cb98c3dc,哑铃仰卧三头肌伸展,Dumbbell Lying Triceps Extension,TRICEPS,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PUSH
844fd563-697e-4abc-974f-5894f3c1d657,臀肌滚动,Glutes Roll,GLUTEUS,,UNWEIGHTED,BILATERAL,ISOLATION,MOBILITY|STRETCH|REHAB
845e552e-35b7-8fd4-8ecb-6c03874085cd,史密斯坐姿颈后推举,Smith Seated Behind Neck Press,SHOULDERS,SMITH_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
84622a26-9bac-4a4e-a6cc-fa52c220dd43,悬挂三头肌伸展,Suspension Triceps Extension,TRICEPS,SUSPENSION_TRAINER,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|PUSH|FUNCTIONAL
84cbac23-7756-4eb3-9363-cbb2f6347d8a,上斜坡尔抬举,Incline Powell Raise,SHOULDERS,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PULL
850e7678-377e-475c-81d9-1f4f8c22d5a0,哑铃侧弓步,Dumbbell Side Lunges,LEGS,DUMBBELL,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|MOBILITY|BALANCE|FUNCTIONAL
85666015-efc0-4b27-bae5-5dbb6fefc5eb,站立古巴推举,Standing Cuban Press,SHOULDERS,DUMBBELL,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|MOBILITY|PUSH
858eb1d3-8e27-4fc0-8582-5b70e37b4864,世界最佳拉伸,World’s Greatest Stretch,CHEST,,UNWEIGHTED,UNILATERAL,COMPOUND,MOBILITY|STRETCH|WARMUP|FUNCTIONAL
85a22cf8-07b5-424a-bef6-637d9c5761dc,交替俯卧撑划船,Alternate Renegade Row,BACK,DUMBBELL,DUMBBELL,ALTERNATING,COMPOUND,STRENGTH|CORE|BALANCE|FUNCTIONAL|PULL
85c89a46-37b2-422a-b2bf-c3a5588463de,站立髋外展,Standing Hip Abduction,GLUTEUS,RESISTANCE_BAND,UNWEIGHTED,UNILATERAL,ISOLATION,MOBILITY|BALANCE|REHAB
85ee1bd7-ae5f-43ea-bef2-590f3e7e75ff,杠铃肩部握距直立划船,Barbell Shoulder Grip Upright Row,SHOULDERS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL
8611358c-7253-0ade-e174-1eb8dfa6ee86,仰卧绳索飞鸟,Lying Cable Fly,CHEST,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
86229a51-11aa-4610-9d34-f27e2b4b7eea,单臂高位划船拉索,One-Arm High Row Cable,BACK,CABLE_MACHINE,MACHINE,UNILATERAL,COMPOUND,STRENGTH|PULL
8662095d-cb00-1466-73f1-70394857c241,杠铃反握前臂弯举,Barbell Reverse Grip Forearm Curl,FOREARMS,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
86bb0542-38ab-469b-b684-77f566141bb7,科萨克深蹲,Crossack Squat,LEGS,,BODYWEIGHT,UNILATERAL,COMPOUND,MOBILITY|BALANCE|FUNCTIONAL
873096f4-e814-47bf-9e4a-02ac68f3ade5,背部伸展,Back Extension,GLUTEUS,BENCH,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|REHAB
876b0346-eb4e-4ca7-beda-b5825c8e622d,单臂后束三角肌飞鸟,One-Arm Rear Delt Fly,SHOULDERS,SELECTORIZED_MACHINE|PLATE_LOADED_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PULL
87956366-b6ca-49aa-8fa5-3423c3787e94,哑铃后弓步,Dumbbell Rear Lunge,GLUTEUS,DUMBBELL,BODYWEIGHT,ALTERNATING,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
8829eb3f-8a44-45c4-8a1b-038acb0e257d,绳索后束三角肌飞鸟（反向飞鸟）,Cable Rear Delt Fly (Reverse Fly),SHOULDERS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
883d8808-3994-4bdf-aef6-ef9413aee9be,髋关节环绕,Hip Circles,LEGS,,UNWEIGHTED,UNILATERAL,ISOLATION,MOBILITY|WARMUP
88d01eae-b72c-4649-8178-0be9633ec6d2,悬垂直腿抬高,Hanging Straight Leg Raise,ABS,PULL_UP_BAR,BODYWEIGHT,BILATERAL,ISOLATION,CORE|STRENGTH|FUNCTIONAL
88d568f5-de3e-4be1-b97d-265e802c6c1a,手臂环绕,Arm Circle,SHOULDERS,,UNWEIGHTED,BILATERAL,ISOLATION,MOBILITY|WARMUP
890ca0c8-ff8d-4f2b-ad34-d9743118bfee,哑铃坐姿俯身高位划船,Dumbbell Seated Bent Over High Row,SHOULDERS,DUMBBELL|BENCH,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|PULL
8929de5f-b029-4ffd-a773-744cfc6ef113,高到低弹力带伐木者,High To Low Band Woodchopper,ABS,RESISTANCE_BAND,BAND,UNILATERAL,COMPOUND,CORE|FUNCTIONAL
89d00daa-f73b-4391-84d1-803ac433363e,哑铃上斜交替仰握弯举,Dumbbell Incline Alternate Supinated Curl,BICEPS,DUMBBELL|BENCH,DUMBBELL,ALTERNATING,ISOLATION,STRENGTH|PULL
8a18f1cb-5ada-4456-8957-7eafa50d731d,单臂绳索俯身侧平举,One-Arm Cable Bent Over Lateral Raise,SHOULDERS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PULL
8a6508f0-65fa-4c20-9e1a-c8905b232b15,杠铃前平举,Barbell Front Raise,SHOULDERS,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH|PUSH
8a8beda5-c97c-4dad-b6c3-0d559584325d,蟹式,Crab Pose,ABS,,UNWEIGHTED,BILATERAL,COMPOUND,MOBILITY|STRETCH|BALANCE|ISOMETRIC
8ab5f69f-e824-4fcf-9357-4e08c225d060,弹力带半跪姿斜向下拉,Band Half Kneeling Chop,ABS,RESISTANCE_BAND,BAND,UNILATERAL,COMPOUND,CORE|FUNCTIONAL|BALANCE
8abc41c2-862b-4c51-81df-3a8c341a03d6,杠铃反向弓步蹲,Barbell Reverse Lunges,LEGS,BARBELL,BARBELL,ALTERNATING,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
8abe4e5f-c746-4112-b6c7-33d1ec688256,器械肱二头肌弯举,Machine Biceps Curl,BICEPS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
8ae59cb6-8a70-4eb6-b2b3-35abe8060f0f,器械式哈克深蹲,Machine Hack Squat,LEGS,PLATE_LOADED_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
8b039cb0-a7cb-4ffa-9fa1-e6120abf7936,阻力带俯卧撑,Resistance Band Push-Up,CHEST,RESISTANCE_BAND,BAND,BILATERAL,COMPOUND,STRENGTH|PUSH|FUNCTIONAL|CORE
8b216853-6ddd-4846-97e1-8a7fc15040cc,拍手俯卧撑,Clap Push-Up,CHEST,,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PLYOMETRIC|EXPLOSIVE|PUSH
8c156338-a875-4603-8a40-dfa7073933eb,站姿斜面弹力带胸部飞鸟,Standing Incline Band Chest Fly,CHEST,RESISTANCE_BAND,BAND,UNILATERAL,ISOLATION,STRENGTH|PUSH|FUNCTIONAL
8c26f0f1-7a4a-4174-be6c-eab991b25992,单臂高位至低位拉力器飞鸟,One-Arm High-to-Low Cable Fly,CHEST,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PUSH
8cc228e3-8daa-41c4-b1d0-cc89aee5aab6,相扑深蹲,Sumo Squat,LEGS,DUMBBELL|KETTLEBELL|BARBELL,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|MOBILITY|FUNCTIONAL
8ce2c948-a992-4ce9-b562-2e0ff86679c7,颈部屈曲,Neck Curl,BACK,BENCH,WEIGHTED,BILATERAL,ISOLATION,STRENGTH|REHAB
8dc5491f-a6ba-431f-bfe4-08e0ff285e4a,弓箭俯卧撑,Archer Push-Up,CHEST,,BODYWEIGHT,UNILATERAL,COMPOUND,STRENGTH|PUSH|BALANCE|FUNCTIONAL
8dcc0b41-7486-485d-aa85-c09fa57537eb,半程臀腿屈伸,Glute-Ham Raise 1/2,LEGS,,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
8e408345-f873-4f50-82aa-65f99cd78af9,滑雪测功仪,Ski Ergometer,BACK,SELECTORIZED_MACHINE,UNWEIGHTED,ALTERNATING,COMPOUND,CARDIO|FUNCTIONAL
8ea0e1cc-2f71-4868-a6eb-9a475f0ea8ae,负重仰卧屈体保持,Weighted Hollow Body Hold,ABS,WEIGHT_PLATE,WEIGHTED,BILATERAL,ISOLATION,CORE|ISOMETRIC
8ed82d5b-8055-474e-9d6a-38bb83be1e02,哑铃中立握姿上斜卧推划船,Dumbbell Neutral Grip Incline Bench Row,BACK,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|PULL
8eeb3700-043a-401e-969e-f9d735aba6ed,膝提腹部滑行器,Knee Raise Ab Coaster,ABS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,CORE|STRENGTH
8f86a994-5d86-423c-a395-55122f54de34,坐姿器械躯干旋转,Seated Machine Trunk Rotation,ABS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,BODYWEIGHT,UNILATERAL,ISOLATION,STRENGTH|CORE|MOBILITY
8fd1b9d5-ad0c-8fa5-da97-dcb248588ef5,坐姿腿屈伸,Seated Leg Extension Machine,LEGS,SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
9181ee11-473b-4ea3-9435-31ff0ec7e39f,V字仰卧起坐,V-Up,ABS,,BODYWEIGHT,BILATERAL,ISOLATION,CORE|FUNCTIONAL
918edf74-fb94-41ae-af46-7cebebd231ad,绳索下拉穿越,Cable Pull Through,GLUTEUS,CABLE_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL|FUNCTIONAL|CORE
9194fcea-dbc9-4db8-b448-96552077dbd1,侧向跳跃弓步,Plyo side lunge,LEGS,,BODYWEIGHT,ALTERNATING,COMPOUND,PLYOMETRIC|BALANCE|FUNCTIONAL|EXPLOSIVE
91bdce20-29e2-40df-9aa3-7b16adb396d7,坐姿腿部抬高,Seated Leg Raise,ABS,BENCH,UNWEIGHTED,BILATERAL,ISOLATION,CORE
91c1d821-bfc9-480e-8aac-7a290587388d,壶铃提拉,Kettelbell Clean,LEGS,KETTLEBELL,WEIGHTED,UNILATERAL,COMPOUND,STRENGTH|FUNCTIONAL|BALANCE
91c42a1f-9c3c-4b39-8325-177d96e6c806,EZ杠反向蜘蛛弯举,EZ-Bar Reverse Spider Curl,FOREARMS,EZ_BAR|BENCH,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
91df77ee-5ffe-4d59-b1e5-885862ec28c3,绳索窄握背阔肌下拉,Cable Close Grip Lat Pulldown,BACK,CABLE_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
9202e88a-111c-40f8-8464-d567a7fff830,坐姿单腿腿弯举,Seated Single Leg Curl,LEGS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|REHAB
925b9508-e34a-44e1-b635-5d6f1b81b9d9,前向弹力带怪兽行走,Forward Band Monster Walk,LEGS,RESISTANCE_BAND,BAND,BILATERAL,COMPOUND,MOBILITY|REHAB|BALANCE|FUNCTIONAL|WARMUP
930a2eec-3f54-4039-ba9b-1560f6774af0,史密斯机深蹲至凳,Smith Squat To Bench,LEGS,SMITH_MACHINE|BENCH,MACHINE,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL|PUSH
9481d369-1493-4a72-b758-e0c1870c9b1d,哑铃坐姿三头肌伸展,Dumbbell Seated Triceps Extension,TRICEPS,DUMBBELL|BENCH,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PUSH
94c146d4-89a6-457b-a2b3-6a409ab74d45,海克力士弯举,Hercules Curl,BICEPS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
94c21e20-4a05-866d-b727-5c67cca61b47,坐姿阿诺德哑铃推举,Seated Arnold Dumbbell Press,SHOULDERS,DUMBBELL|BENCH,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
9532a115-3b01-43cf-96bb-f8c07cee7089,单臂拉力器侧平举,One-Arm Cable Lateral Raise,SHOULDERS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|BALANCE
959aee3c-69de-4978-9332-2f6dbca6f4f9,弹力带侧平举,Band Lateral Raise,SHOULDERS,RESISTANCE_BAND,BAND,BILATERAL,ISOLATION,STRENGTH|MOBILITY|REHAB
963e4937-5b35-480d-e91e-f8f53b2cc64e,杠铃肩部耸肩,Barbell Shoulder Shrug,BACK,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH
976c168d-2968-4eb0-9ca0-eaf804f9ee6a,门框胸部拉伸,Doorway Chest Stretch,CHEST,,UNWEIGHTED,BILATERAL,ISOLATION,MOBILITY|STRETCH|WARMUP
978b4e26-5150-4545-afb9-f61d2d6b1be9,器械三头肌伸展,Machine Triceps Extension,TRICEPS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
98055ba3-3b26-463f-8ed8-ef7f2811bede,哑铃站姿交替推举,Dumbbell Standing Alternate Press,SHOULDERS,DUMBBELL,DUMBBELL,ALTERNATING,COMPOUND,STRENGTH|PUSH
9836a9dd-c3fc-465c-8ae3-4defcbccf9c1,哑铃农夫行走,Dumbbell Farmer Carry,FOREARMS,DUMBBELL,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL|CORE|BALANCE
98e32b35-8efa-4e40-bff6-d414f8297dd1,臀肌机后踢,Glute Machine Kickback,GLUTEUS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|FUNCTIONAL
99704170-da3e-48e5-bb24-33f8193d2892,钢索髋关节内收,Cable Hip Adduction,LEGS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|MOBILITY
998e63e1-f6ec-4dae-a7b7-592d74954216,仰卧屈膝抱胸拉伸,Lying Knee To Chest Stretch,GLUTEUS,,UNWEIGHTED,BILATERAL,ISOLATION,MOBILITY|STRETCH|REHAB|WARMUP
9a222d45-d75c-4f48-9542-e97f8fd15833,杠铃地雷侧平举,Landmine Lateral Raise,SHOULDERS,LANDMINE,BARBELL,BILATERAL,ISOLATION,STRENGTH|BALANCE|FUNCTIONAL
9a2d3693-68bc-4d44-852a-fbe16337f521,侧向卷腹,Side Crunch,ABS,BENCH,BODYWEIGHT,UNILATERAL,ISOLATION,CORE
9a3a896f-9adb-41f5-806b-7935e88caedf,V型杆三头肌下压,Triceps Pushdown V-Bar,TRICEPS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
9a5be8c6-af17-4585-8617-7f54f6088f01,KAS 臀桥,KAS Glute Bridge,GLUTEUS,,BARBELL,BILATERAL,ISOLATION,STRENGTH|FUNCTIONAL
9a7407e7-2e8f-41dc-b5f9-5690124b0ed2,壶铃硬拉,Kettlebell Deadlift,LEGS,KETTLEBELL,WEIGHTED,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
9b1d4ec9-e0b9-415a-96c2-cf24f3bb9e77,弹力带面拉,Banded Face Pull,SHOULDERS,RESISTANCE_BAND,BAND,BILATERAL,ISOLATION,STRENGTH|PULL|REHAB|FUNCTIONAL
9b56a5dd-d22c-40cc-a93c-05338cc45585,哑铃站立提踵,Dumbbell Standing Calf Raises,LEGS,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|BALANCE
9b6a6436-6251-481a-87b9-5d1fdea90599,辅助器械双杠臂屈伸,Assisted Machine Dips,TRICEPS,ASSISTED_MACHINE,ASSISTED_WEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH
9c1ee795-e406-4b2e-872b-d9c7edc487dd,倒立俯卧撑,Handstand Push-Up,SHOULDERS,,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL|PUSH
9c4894a4-9d5b-416e-8718-f957823c0ac0,悬挂V字仰卧起坐,Suspension V-Ups,ABS,SUSPENSION_TRAINER,BODYWEIGHT,BILATERAL,COMPOUND,CORE|BALANCE|FUNCTIONAL
9d80eba8-7872-41fc-879c-47632f253b44,杠铃牧师凳弯举,Barbell Preacher Curl,BICEPS,BARBELL|BENCH,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
9d9a38ee-21ac-40ad-ad39-0cb2c09a4b88,旗帜,Flag,BACK,PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|CORE|ISOMETRIC|BALANCE
9dc6f0a7-0d13-4cdd-b511-fded663e0af1,上斜锤式胸部推举,Incline Hammer Chest Press,CHEST,DUMBBELL,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
9de5f78f-fb0b-4bba-b42b-852a00388e9c,前倾平板支撑,Lean Planche,CHEST,PARALLETTES,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|CORE|BALANCE|ISOMETRIC|PUSH
9df4db0a-a574-4f3c-b6da-6c289bd1c508,杠铃反握俯身划船,Barbell Reverse Grip Bent Over Row,BACK,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL
9e5a71b9-7cdb-4090-83bd-efa2f49a418f,交替俯身哑铃反向飞鸟,Alternate Bent Over Dumbbell Reverse Fly,SHOULDERS,DUMBBELL,DUMBBELL,ALTERNATING,ISOLATION,STRENGTH|PULL
9e5c1465-5ec1-40c0-8b50-2dd531666b82,反向卷腹,Reverse Crunches,ABS,,BODYWEIGHT,BILATERAL,ISOLATION,CORE
9e63f81b-fb83-44b7-8dda-895b64ca24b5,交叉身体单臂力量推举,Cross Body One-Arm Strength Press,CHEST,SELECTORIZED_MACHINE,MACHINE,UNILATERAL,COMPOUND,STRENGTH|PUSH
9e7623dc-d10b-4816-a0f5-810a372a4e6a,单臂哑铃支撑俯身侧平举,One-Arm Dumbbell Supported Bent Over Lateral Raise,SHOULDERS,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PULL
9e9c7445-89c9-4f3c-bd9c-fd27a6ae2e74,胸部下沉式俯卧撑,Chest Dips,CHEST,DIP_BARS,UNWEIGHTED,BILATERAL,COMPOUND,STRENGTH|PUSH
9f0b1b6e-42e5-41a9-a210-2e324d4477dc,地雷深蹲,Landmine Squat,LEGS,LANDMINE,BARBELL,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
9f11cb88-a5a3-49a9-b8b3-14d535803a6b,曲杆蜘蛛弯举,EZ-Bar Spider Curl,BICEPS,EZ_BAR|BENCH,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
9f23fc45-85b5-4fb8-a6f5-615cd230928f,哑铃相扑深蹲,Dumbbell Sumo Squat,GLUTEUS,DUMBBELL,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
9f9696a4-6a32-43b7-964e-0c8176bc971a,上斜拉索弯举,Incline Cable Curl,BICEPS,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
9f9a7752-0ad7-44e9-a025-d68e9ac1a419,哑铃站立侧弯,Dumbbell Standing Side Bend,ABS,DUMBBELL,DUMBBELL,UNILATERAL,ISOLATION,CORE
a0b86085-81e0-4078-a297-68e3d6796c4e,绳索上斜Y字提拉背部支撑,Cable Incline Y Raise Back Supported,SHOULDERS,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|FUNCTIONAL
a0ef5e32-d928-45e1-b507-71bdaa06bf4c,坐姿下拉机,Lat Pulldown Machine,BACK,SELECTORIZED_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
a1569ae6-b56a-4769-bee6-682c7d17a110,单臂下拉绳三头肌推压,One-Arm Cable Triceps Pushdown,TRICEPS,DUMBBELL,BODYWEIGHT,UNILATERAL,ISOLATION,STRENGTH|PUSH
a1b16209-fba0-43f3-9ac1-d160bcca419a,壶铃单臂卧推,Kettlebell One Arm Floor Press,CHEST,KETTLEBELL,WEIGHTED,UNILATERAL,COMPOUND,STRENGTH|PUSH|FUNCTIONAL
a2168c01-69e1-46a8-a4e2-902cb3ea166a,面向外侧的贝叶斯绳索弯举,Bayesian Cable Curl (Face Away),BICEPS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PULL
a2a907c5-ff12-4065-bd7d-bc85ac4523e2,站立式环绕推举,Standing Press Around,CHEST,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PUSH|BALANCE|FUNCTIONAL
a2cad050-a2b9-46e2-bdae-6198b1aaec21,触脚趾运动,Toe Touches,ABS,,BODYWEIGHT,ALTERNATING,ISOLATION,MOBILITY|WARMUP
a34aa557-2803-46e5-8737-a6ff91d32045,单腿绳索腿弯曲,Single-Leg Cable Leg Curl,LEGS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PULL
a3da9e1f-b976-4458-92f4-4af1264793fa,哑铃俄罗斯转体,Dumbbell Russian Twist,ABS,DUMBBELL,DUMBBELL,ALTERNATING,COMPOUND,CORE|BALANCE|FUNCTIONAL
a408662a-d8a8-4d17-9544-fa2ce09356db,仰卧臀桥在长凳上,Glute Bridge on Bench,GLUTEUS,BENCH,UNWEIGHTED,BILATERAL,COMPOUND,STRENGTH|CORE|FUNCTIONAL
a457f1e5-43be-459c-8ff4-506218d01411,壶铃摆动,Kettlebell Swing,LEGS,KETTLEBELL,WEIGHTED,BILATERAL,COMPOUND,STRENGTH|CARDIO|EXPLOSIVE|FUNCTIONAL|CORE
a46311d5-71d4-4027-8876-c4419b110819,站姿高位下拉三头肌伸展（杠）,Overhead Cable Triceps Exstension (bar),TRICEPS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
a464ad90-8802-40ac-bf44-a414b1b504bd,椭圆机,Elliptical Trainer,LEGS,,UNWEIGHTED,ALTERNATING,COMPOUND,CARDIO|WARMUP
a4dfb157-1b04-4271-aa73-d122cd30acc8,哑铃交叉锤式弯举,Dumbbell Cross Body Hammer Curl,BICEPS,DUMBBELL,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PULL
a55493ee-d268-48fb-8a06-1d39576058ad,史密斯机坐姿提踵,Smith Seated Calf Raise,LEGS,SMITH_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH
a560bb3a-883e-444e-9a2d-bfddbfa457fc,器械反向哈克深蹲,Machine Reverse Hack Squat,LEGS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
a5638dab-bc86-49ea-9940-f5423864f62b,辅助单腿深蹲,Assisted Pistol Squat,LEGS,ASSISTED_MACHINE,BODYWEIGHT,UNILATERAL,COMPOUND,STRENGTH|BALANCE|MOBILITY|FUNCTIONAL
a62eced5-a72a-4f57-b1b2-5b0e4bf17475,杠铃前蹲,Pin Front Squat,LEGS,BARBELL|RACK,BARBELL,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
a63c8518-6ecd-44df-a7ce-20fc9957bc6a,哑铃台阶上步,Dumbbell Step-Up,LEGS,DUMBBELL|PLYO_BOX,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
a651bd8e-9d5d-40be-b1d9-766081a4b34a,杠铃片前平举,Plate Front Raise,SHOULDERS,WEIGHT_PLATE,WEIGHTED,BILATERAL,ISOLATION,STRENGTH|PUSH
a65c12ab-688e-47bf-966c-994dcc71ec89,悬挂半风车,Hanging Half Windmill,ABS,PULL_UP_BAR,BODYWEIGHT,ALTERNATING,COMPOUND,MOBILITY|CORE|BALANCE|FUNCTIONAL
a7384dbe-5d12-4cae-ac06-e479c71e855b,上犬式,Upward Dog,ABS,,UNWEIGHTED,BILATERAL,COMPOUND,MOBILITY|STRETCH|WARMUP
a73c52dc-e7cc-4775-8a59-5b2277bf9697,史密斯机跪姿臀桥,Smith Kneeling Hip Thrust,LEGS,SMITH_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
a741580c-cf0a-49d6-a30d-5ee70ad9be0c,负重俄罗斯转体,Weighted Russian Twist,ABS,WEIGHT_PLATE|DUMBBELL|KETTLEBELL|MEDICINE_BALL,WEIGHTED,ALTERNATING,COMPOUND,STRENGTH|CORE|BALANCE
a832b1f9-ffc0-43e6-80e4-2dea898f0f21,后弓步,Rear Lunge,LEGS,,UNWEIGHTED,ALTERNATING,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
a8a21f5f-86b9-4898-b83f-b3c4bcb79a63,单腿负重臀桥,Single Leg Weighted Glute Bridge,GLUTEUS,DUMBBELL|WEIGHT_PLATE,WEIGHTED,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
a8c695a1-a954-4b58-8924-ab0689b255c1,坐姿打水式腿部摆动,Seated Flutter Kick,ABS,BENCH,BODYWEIGHT,ALTERNATING,ISOLATION,CORE|CARDIO
a95a114d-0ac6-13ac-2650-6442fd9c85af,坐姿俯身哑铃侧平举,Seated Bent Over Dumbbell Lateral Raise,SHOULDERS,DUMBBELL|BENCH,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PULL
a97e86f2-1e9a-2d2a-1968-a886c9c3560a,肱三头肌下压,Cable Triceps Pushdown,TRICEPS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
